% Model,results1.mph
% Version,COMSOL 5.5.0.292
% Date,"Nov 27 2020, 21:48"
% Table,learning parameters - learning parameters
% r (m),phi2,PL (Pa),Dr,cL (mol/m^3),porosity (1),Thiele modulus,Peclet number (1),diffusion ratio of flow to cell phase [0.01-1],normalized intrinsic average concentration in flow domain 1 (1),normalized intrinsic average concentration in flow domain 2 (1),normalized intrinsic average concentration in flow domain 3 (1),normalized intrinsic average concentration in flow domain 4 (1),normalized intrinsic average concentration in flow domain 5 (1),normalized forward finite difference on intrinsic average concentration in domain 1 (1),normalized forward finite difference on intrinsic average concentration in domain 2 (1),normalized center finite difference on intrinsic average concentration in domain 3 (1),normalized center finite difference on intrinsic average concentration in domain 4 (1),normalized backward finite difference on intrinsic average concentration in domain 5 (1),Effectiveness factor in domain 1 (1),Effectiveness factor in domain 2 (1),Effectiveness factor in domain 3 (1),Effectiveness factor in domain 4 (1),Effectiveness factor in domain 5 (1)
6.9957E-7,3.20789,2826.89429,0.39603,5.9485,0.6583356128084402,3.20789,64.46337363187706,0.39603,5.877203454943935,5.7798048530481285,5.688694548506564,5.59834326699731,5.5082207420936395,0.022712379976083042,0.021246011916047514,0.021157513625595148,0.021042343458714884,0.02101567158228699,0.9658298909490126,0.9640096348596244,0.9629790054393578,0.9619788273980449,0.961097819398899
9.1005E-7,40.8071,4477.62862,0.06062,8.1663,0.42181360683929653,40.8071,22.202641747622003,0.06062,7.134105123399587,5.433735100472232,4.0178951129305585,2.8720270225685005,1.9767649760772519,0.5158072464550133,0.42949506022076656,0.38854707271604844,0.3095884135072252,0.2715777418031203,0.25620147341284133,0.2244752692065171,0.19481463124060902,0.16759440545708246,0.143649984647454
7.6576E-7,71.6385,479.698995,0.96771,4.2394,0.5906236846180896,71.6385,7.894454170855153,0.96771,1.9194783831853113,0.3101340414543057,0.04598395491563386,0.006720686182240459,9.799104340745253E-4,0.41079050770797826,0.06742519008928445,0.038723635155522775,0.005743716183699812,0.001465352145638515,0.2336205510572191,0.11169201838616473,0.0907561341126989,0.08757137313648901,0.08717849334311406
7.3762E-7,13.5091,5699.72849,0.27006,9.3944,0.6201582252488461,13.5091,108.92506602292836,0.27006,9.197871600027065,8.946599657603054,8.718750561346535,8.494409955713364,8.273053290748098,0.061781070056933174,0.05602201679357767,0.055590694651312195,0.054792536789803184,0.05442570107055963,0.8371530125614951,0.8258526160905629,0.8180923956746364,0.8104511971500938,0.8030829664154147
5.6349E-7,60.5962,1342.8236,0.1555,1.9744,0.7783285381238243,60.5962,48.47005942653548,0.1555,1.8236521952048574,1.6481954427703251,1.5033278952779963,1.3716595919066552,1.249949931534914,0.0329560418097782,0.027210471445484136,0.02597086443386156,0.023795991464931564,0.02286072550762414,0.14491389077821004,0.13123635338808715,0.12511293315951624,0.12009196422726136,0.11530583748436772
8.4414E-7,55.8926,4278.56131,0.53663,1.3959,0.502530660613633,55.8926,41.37455219761273,0.53663,1.0686153795630138,0.6729390661588679,0.41913016742957654,0.25827702640888317,0.1579711447810023,0.11133540106565856,0.07141674792444799,0.05833880237242535,0.036742462896427915,0.02822406897245312,0.20995305772026643,0.1741925711561068,0.15235405319212147,0.1378999970922233,0.12859038021819427
1.0145E-6,18.4402,19031.9862,0.11756,7.5842,0.2814756976890414,18.4402,8.268248322749294,0.11756,4.523065846203186,1.060317368485481,0.14811004588965732,0.016025491713702992,0.0016516084334825877,1.1709861102148704,0.30847810959115435,0.17657235149749478,0.024763680799881543,0.0048607681959278665,0.401126259891407,0.2212775205959701,0.15279007182029541,0.1417746285121568,0.14053931123203575
6.3622E-7,67.724,2610.96456,0.92112,7.331,0.7174131205893952,67.724,75.8766726222923,0.92112,6.689512127779527,5.962357234777104,5.36966856253822,4.831788834343615,4.338772635915794,0.15421016200866713,0.12569346235060758,0.11988170462063241,0.10931276773928664,0.10455558858791604,0.5088345111858231,0.4500150853116944,0.41935444969361463,0.39194281259779046,0.3663784210246887
8.9015E-7,60.6091,667.37854,0.58694,9.3955,0.4468234629260405,60.6091,4.1772213237655675,0.58694,2.423845006156098,0.021158529993279124,1.0781491383915189E-4,5.471539578739457E-7,2.686065884696328E-9,0.7129171222521109,0.006246098009321164,0.003138963070736968,1.5994842425395633E-5,1.6155269801807675E-7,0.25154492441142573,0.09971862127809389,0.09800768218272592,0.09807915780861602,0.10003066900266522
9.0511E-7,67.5237,1385.49225,0.16089,3.6367,0.42807367728511536,67.5237,7.302474158022162,0.16089,1.5208645246182906,0.13640239494476733,0.008984179150153268,5.696551032922691E-4,3.588644043238999E-5,0.4176968393962675,0.03844250043262104,0.020490595192986245,0.001349864869082577,1.6103978481370177E-4,0.13831503359801922,0.07881320577580975,0.07249932248393397,0.07212760246487027,0.0721254871131105
8.2531E-7,5.61711,8275.19157,0.29205,0.28139,0.5244769496891294,5.61711,92.69244640722715,0.29205,0.26859515246828464,0.2513655150061788,0.23569608076803805,0.22094021952553414,0.20707241421971068,0.0047399306979501845,0.004310713590359986,0.004185050102188477,0.003937233039833344,0.00381507946564972,0.41676114462420044,0.4094295659221631,0.4059644499969496,0.40270087700803897,0.3998984329487906
5.9199E-7,1.82072,996.18717,0.34163,9.8742,0.755338237421148,1.82072,33.263344983060314,0.34163,9.813781338826113,9.728363480294917,9.647575775387136,9.567270298884539,9.487075600330185,0.016855506023960905,0.01594183780945242,0.015894258743854903,0.015835749771994072,0.01582481986573077,0.9885123125679948,0.9881398153843722,0.9879869310443936,0.987849371521795,0.987757923812415
8.236E-7,26.8197,10219.3421,0.034714,0.96671,0.526445427035253,26.8197,115.92555991911809,0.034714,0.9359991029530239,0.8954130991513218,0.8579444880246739,0.8218122679417221,0.7867660993303537,0.011142210910360611,0.010286382707969069,0.01010294076403772,0.009770420154773692,0.009621341489441017,0.1095992015854434,0.10761900917306386,0.10630044925932149,0.10533536088470272,0.10422460701565682
8.4139E-7,19.371,9052.8597,0.080626,0.99477,0.5057666459091585,19.371,89.52594880457532,0.080626,0.9483270727094878,0.8839181765320173,0.8248588268265776,0.7691918737571154,0.7166168420719229,0.01806433371825396,0.016563982082886633,0.016088260648629123,0.01517895392545316,0.014745368636534709,0.17955128123332717,0.1744423208991865,0.17096631459156614,0.16753089471515628,0.16438125348198068
1.0102E-6,34.1711,12437.7295,0.84102,5.8026,0.2875537788838435,34.1711,6.564250576330794,0.84102,1.334070891427284,0.003398247513671396,4.2603041140274295E-6,5.286087224781337E-9,6.4788816724186025E-12,0.4480818349605105,0.0011428686263649512,5.72150716384255E-4,7.17292111837374E-7,1.777820116069543E-9,0.310722067347042,0.18035872397971064,0.17975891431377292,0.1824504409348798,0.1801456484576857
6.285E-7,38.1762,2237.41815,0.25631,7.0399,0.7242294260715612,38.1762,66.71927782012813,0.25631,6.695013432651666,6.271226293954081,5.902576755506366,5.554738971656444,5.220777333054963,0.08878340555714404,0.07723207830479635,0.07505204701067751,0.07141848950178442,0.06996496328701017,0.44646858627088104,0.4220528865595427,0.4075709382815341,0.39443468838481993,0.3816472076624323
7.9005E-7,0.105859,2566.8621,0.25299,8.3525,0.5642408513824434,0.105859,36.580444985386556,0.25299,8.347751490170685,8.340118411870364,8.332583151845196,8.325049835365837,8.31751054499522,0.002010171170389566,0.0019844107276280865,0.001984154811233604,0.001984685506970651,0.0019854721191021802,0.9974860510102078,0.997482675701145,0.9974823129202303,0.9974813804752864,0.9974833583435776
9.6999E-7,4.55986,1452.44886,0.24666,3.8722,0.34314142640459666,4.55986,2.6474204845135585,0.24666,1.6780200156708127,0.13552051199022466,0.00667643732202799,3.100503853345802E-4,1.43886258014235E-5,0.4987363645250445,0.04165915466246802,0.021858799275354557,0.0010770201024754677,9.559631670985555E-5,0.6164791068974789,0.3987545363368235,0.37315180131037573,0.3718850517465253,0.37205019019733643
9.6883E-7,15.9698,13744.7731,0.94396,5.6649,0.34471154638139984,15.9698,25.710086694152206,0.94396,4.268783660027181,2.176545277246994,0.9160330461448422,0.3292479862877904,0.10793753218920059,0.6756744374629762,0.4070740216195659,0.2982861724000009,0.13048452946427402,0.07147073574811223,0.8505708861146726,0.695974768190418,0.5239092415554798,0.41292136556331,0.3648866044058754
5.4819E-7,2.1838,421.986407,0.58622,5.4134,0.7902028535757094,2.1838,15.830145639305076,0.58622,5.30427590908786,5.136760057350401,4.974416641992926,4.813229223539293,4.653444629874127,0.0306101715879859,0.029665012288271324,0.029559394631151883,0.02932560788723404,0.029197438800435634,0.9748794068668688,0.9728983291517752,0.9715346700006361,0.9700937122538414,0.9688595698671284
9.6323E-7,33.6613,19891.3125,0.99879,0.74878,0.3522650074509222,33.6613,41.95767328866802,0.99879,0.47638991865004826,0.1883397261608788,0.0721511037824789,0.027263562008362954,0.01024516990796665,0.09248619563711422,0.03730545557784871,0.025858898932771306,0.009938275447657737,0.005464208607621575,0.30751648693170397,0.2588745668274515,0.23907950864972596,0.23119389978870505,0.22841324493690238
9.0252E-7,32.3507,8545.84013,0.39083,2.8754,0.4313421635434661,32.3507,46.46519800373528,0.39083,2.389520819056586,1.6954808344957664,1.17506533571374,0.795901967458105,0.5290126136899901,0.208794988955277,0.15656179865358483,0.135314653179805,0.09717925044681244,0.08029099318759969,0.3765614244943514,0.32288207329750723,0.27924640356158853,0.24414595133893258,0.21741789103166764
6.6079E-7,2.68039,892.67481,0.69406,6.5897,0.6951653836909217,2.68039,23.76486095025089,0.69406,6.464037056452426,6.270116936068445,6.0809568674581875,5.892826779745331,5.706117530276418,0.042713492116177004,0.04166502724565729,0.04155159373279174,0.04128168093605689,0.0411252016521876,0.9824424832358041,0.9812251413210018,0.980309871829728,0.9793192781281179,0.9784845225889071
7.099E-7,92.1947,3700.13942,0.06415,2.169,0.6481709373480598,92.1947,80.60082962993322,0.06415,2.025770972918399,1.8511594409444296,1.700857907389007,1.5603858200130345,1.4288044323479656,0.041318908849440235,0.035566352890331485,0.03440336558319956,0.03218846032193923,0.0311365423678108,0.09871796732118944,0.09284952897429512,0.08995158091579065,0.08725176452211786,0.08429643496073219
5.3193E-7,2.15513,924.736002,0.77476,2.2172,0.8024639669416529,2.15513,36.07482511365044,0.77476,2.1748996098450784,2.1176013221202075,2.0655014785295616,2.014550804025476,1.9643164562508857,0.010159559396496858,0.009237823267057426,0.009135943681688435,0.00897055815011601,0.008907052203912576,0.9299584245629949,0.9229479439312274,0.9199330002144082,0.9173922641611607,0.9156095877152622
7.8483E-7,13.9986,5229.48718,0.30488,4.6784,0.5699801038508545,13.9986,76.96897504211378,0.30488,4.473049892960562,4.193431900288319,3.9354773227279742,3.688078616624659,3.4505929247845017,0.0731508630629855,0.06748349703556177,0.06610273626962505,0.06342530367299591,0.0621286318423035,0.6503743958634262,0.6288887351109143,0.6120309151547219,0.595242479665837,0.578667095003289
5.3056E-7,10.455,1678.6704,0.34021,1.1518,0.8034801753342222,10.455,65.6923025233183,0.34021,1.107445145464733,1.0551891759693226,1.0110992645642767,0.9700326032214137,0.9303713593725426,0.009241642391828304,0.0077974477983537216,0.007530111872855089,0.007138499563087743,0.007014223178819026,0.41470200056544365,0.39339190764111776,0.38471431999772626,0.3785932119004562,0.37299178719221976
6.9944E-7,26.9183,4366.32921,0.98885,6.5236,0.6584625829284355,26.9183,99.62341039195921,0.98885,6.1653952136215,5.727117807854884,5.348601875787384,4.988302548743286,4.643577683211044,0.10218291622980066,0.088249727841764,0.08612615747216931,0.08218702020926592,0.08037145331595724,0.8016191038635319,0.764805863607958,0.7415069953886602,0.718695251269321,0.6967464226892486
8.6439E-7,16.2554,737.554793,0.16036,7.5667,0.47837688677966317,16.2554,5.9802619205948275,0.16036,5.171255388824756,2.0122439053279604,0.5990076645579463,0.1463146703668458,0.03281498124697482,0.9102059787399316,0.4071957580530642,0.26881509523467295,0.08156854892119511,0.032702665426108425,0.5043025531667161,0.3304810141581593,0.2185877604485885,0.17398859549550963,0.16185634135081609
6.1399E-7,43.1557,1962.66276,0.54481,1.7588,0.736815714313531,43.1557,61.31383270016138,0.54481,1.5949870990848927,1.4131245397854775,1.2665124665472445,1.1354401512114956,1.017444260790299,0.03722059759474931,0.03000611561584756,0.02841590629008986,0.0254875646087845,0.024149432253236836,0.25288413943628696,0.22332230826462968,0.21074147027170584,0.2001270603747589,0.19097413004917022
7.9402E-7,41.1827,3072.26161,0.084665,7.0885,0.5598504701338113,41.1827,42.69928221142696,0.084665,6.633273983203366,5.958826898426284,5.3398797094689545,4.764407478988198,4.231408275551563,0.17850815808489953,0.16381881565863285,0.1580654845703715,0.14669141465984786,0.1410706758375856,0.2804187475248414,0.26478425880873807,0.25088999574467613,0.23730773256498458,0.22412204518588946
9.1477E-7,55.9877,13576.7184,0.8513,1.206,0.41580049350131787,55.9877,63.36949237081454,0.8513,0.9030427800302671,0.5401478262209007,0.3187213322887658,0.18592333247327805,0.10766760940004987,0.110655138965398,0.06751810461809969,0.054005656690918794,0.03217760234781845,0.023861995931898982,0.25017754229959466,0.20866969650891268,0.1840821167659337,0.16866824121538004,0.1594773367265607
8.4638E-7,16.286,2019.46229,0.99471,4.2635,0.4998870000632881,16.286,19.17066152314826,0.99471,3.2565076297462823,1.8327979163563477,0.9385615019155431,0.44782139839420115,0.20450991300701674,0.40166647573965764,0.25228793881813605,0.19536940421213358,0.10354776397006644,0.06864465833400171,0.7598711641882664,0.6142416802172241,0.48086976749498034,0.38999798251121603,0.34009680884704635
7.4849E-7,30.4559,1685.77714,0.31195,3.677,0.6088805947934919,30.4559,30.47805369659172,0.31195,3.1977192891051534,2.53565375081935,1.9934526258986787,1.5491053087163233,1.191147347068594,0.16518314491718025,0.13527737333062445,0.12307027390494907,0.10008624635858832,0.08930931823790296,0.37746753296980257,0.333007631389454,0.29699891611854556,0.2650015310124755,0.23748869974524023
8.2158E-7,21.7157,5494.83166,0.14313,9.8953,0.5287655027045203,21.7157,63.260885821516695,0.14313,9.508702247640024,8.94064400365714,8.403075618447616,7.884863070390352,7.385300858261382,0.15556843069715268,0.14721847797348,0.14456808319222114,0.13936389791230103,0.13681010741363983,0.5659710108379068,0.5486851688795792,0.5332027370363852,0.5177110089591069,0.5022491558515187
8.701E-7,49.3101,13865.4562,0.081589,0.67717,0.47146263376894104,49.3101,106.47892886886753,0.081589,0.6273932356034182,0.5604997736341645,0.5013729864883268,0.44798267811161524,0.3996929347736101,0.019401333753149223,0.017148739165197775,0.016316854135695016,0.014745302166162504,0.01400563522613275,0.10259232591679579,0.09872236985707582,0.0963328213742238,0.09404869925831177,0.09204575230031374
5.8275E-7,86.5602,1605.94159,0.42673,1.4827,0.762916176105111,86.5602,55.044496736046106,0.42673,1.3194816463954597,1.1473590378477383,1.0126316693394324,0.8948002216722672,0.789903536217957,0.03343481671039488,0.02617079133273842,0.024529775021042623,0.021632469929423297,0.020376181149499774,0.1315041205259041,0.11225554077471982,0.10508493565954621,0.09952035266646421,0.09446786265807282
8.0628E-7,33.2927,4743.16772,0.29949,4.0778,0.5461533509625673,33.2927,60.82974084904284,0.29949,3.713367809923119,3.215170908849918,2.778403995975208,2.3876464495364504,2.0404417015461593,0.1338953991324335,0.11738547550420707,0.11120273684254377,0.09916737312537556,0.09331474806987063,0.39626237750099325,0.3657025369155498,0.34094260249033403,0.3174918905561837,0.29535678386658043
7.5511E-7,8.80605,3545.23307,0.37588,8.6878,0.6019315091298769,8.80605,61.89073156960061,0.37588,8.460153543636444,8.137644877777454,7.830566345788089,7.527030414441018,7.226494168642332,0.08117650622559403,0.07729269009682985,0.07684684790166268,0.07602349028075545,0.07564597485501537,0.9367221990231928,0.930482724332332,0.9250461714375184,0.919108778170436,0.9130046320728731
7.3877E-7,8.01496,2382.13031,0.33615,4.496,0.6189729033878442,8.01496,45.262836314775726,0.33615,4.296575253725585,4.0104411050675575,3.7429382872032284,3.485951300292782,3.2396463122343215,0.0704624416680304,0.06587435225121013,0.06457955551224345,0.06196950205796323,0.06065424534264967,0.7980079914163966,0.777070320799886,0.7587568158200203,0.7398519986167403,0.7210665127001277
5.2627E-7,37.2297,294.533036,0.016879,8.3421,0.8066453653279912,37.2297,11.638660612479232,0.016879,7.934933047408249,7.30944385848537,6.7202844837698485,6.1572891261076705,5.619556820873606,0.10972539848481451,0.10335230137717911,0.1010574118347353,0.09654665785873427,0.09433079342517708,0.15961134964400572,0.15373031217652589,0.14867737298642614,0.143528895749027,0.13888000890997496
6.3296E-7,42.6182,2132.36611,0.73459,2.0933,0.7203016592113753,42.6182,62.652007197576964,0.73459,1.8823656280014285,1.647873788293631,1.4600950542186695,1.2936774097746113,1.1449427852459508,0.0494746516204825,0.03961880917336254,0.03736535662456644,0.03324646336149533,0.031381022647220314,0.30510320049994144,0.2666612930264617,0.24960817586006145,0.23519553726647177,0.222500995653116
1.0134E-6,34.1902,18282.3171,0.062146,1.509,0.283033013092694,34.1902,8.363096391267886,0.062146,0.683220870306816,0.08016765376640679,0.007574654598688944,6.915243196689301E-4,6.307696946486643E-5,0.20371137654735022,0.024521915118855084,0.013423518263554023,0.0012687054615759465,2.1228951489893265E-4,0.11019982965248126,0.08438594843176463,0.08119896612987222,0.08087666277833354,0.08083008377776736
6.2145E-7,8.10803,2321.47269,0.29813,1.4215,0.7303814655934167,8.10803,70.83071059433868,0.29813,1.3705678656411318,1.3080131953438616,1.2537854448133792,1.2022275273747611,1.1525099404362138,0.012958199952079507,0.01123327852238944,0.010956750559899583,0.010489610365864903,0.01029899813432008,0.4969148210345306,0.4784930594587427,0.46997105176294063,0.4628670689192948,0.45644754092599926
6.8412E-7,26.2088,3064.67519,0.18002,2.0897,0.673260279638477,26.2088,74.53414370414312,0.18002,1.9795260046047152,1.8443665104466276,1.726503593809038,1.6155979813371646,1.5105687141498525,0.03082177104781029,0.02687745951003591,0.026084187689060966,0.024620894978740336,0.023950874089394645,0.2675227376957663,0.253490119123243,0.24591673459015612,0.23894167270807673,0.23236576117778773
